agency_cd,site_no,datetime,discharge_cfs,329706_00060_00003_cd
USGS,12436500,6/26/1984,134000,A:R
USGS,12436500,6/27/1984,140000,A:R
USGS,12436500,6/28/1984,152000,A:R
USGS,12436500,6/29/1984,160000,A:R
USGS,12436500,6/30/1984,122000,A:R
USGS,12436500,7/1/1984,139000,A:R
USGS,12436500,7/2/1984,149000,A:R
USGS,12436500,7/3/1984,143000,A:R
USGS,12436500,7/4/1984,133000,A:R
USGS,12436500,7/5/1984,146000,A:R
USGS,12436500,7/6/1984,114000,A:R
USGS,12436500,7/7/1984,89700,A:R
USGS,12436500,7/8/1984,91500,A:R
USGS,12436500,7/9/1984,131000,A:R
USGS,12436500,7/10/1984,122000,A:R
USGS,12436500,7/11/1984,104000,A:R
USGS,12436500,7/12/1984,108000,A:R
USGS,12436500,7/13/1984,104000,A:R
USGS,12436500,7/14/1984,114000,A:R
USGS,12436500,7/15/1984,115000,A:R
USGS,12436500,7/16/1984,135000,A:R
USGS,12436500,7/17/1984,134000,A:R
USGS,12436500,7/18/1984,136000,A:R
USGS,12436500,7/19/1984,108000,A:R
USGS,12436500,7/20/1984,109000,A:R
USGS,12436500,7/21/1984,96800,A:R
USGS,12436500,7/22/1984,83600,A:R
USGS,12436500,7/23/1984,110000,A:R
USGS,12436500,7/24/1984,120000,A:R
USGS,12436500,7/25/1984,121000,A:R
USGS,12436500,7/26/1984,110000,A:R
USGS,12436500,7/27/1984,92100,A:R
USGS,12436500,7/28/1984,64100,A:R
USGS,12436500,7/29/1984,65800,A:R
USGS,12436500,7/30/1984,92200,A:R
USGS,12436500,7/31/1984,63500,A:R
USGS,12436500,8/1/1984,94800,A:R
USGS,12436500,8/2/1984,99000,A:R
USGS,12436500,8/3/1984,95200,A:R
USGS,12436500,8/4/1984,81500,A:R
USGS,12436500,8/5/1984,75600,A:R
USGS,12436500,8/6/1984,95000,A:R
USGS,12436500,8/7/1984,110000,A:R
USGS,12436500,8/8/1984,115000,A:R
USGS,12436500,8/9/1984,115000,A:R
USGS,12436500,8/10/1984,108000,A:R
USGS,12436500,8/11/1984,88500,A:R
USGS,12436500,8/12/1984,88400,A:R
USGS,12436500,8/13/1984,114000,A:R
USGS,12436500,8/14/1984,116000,A:R
USGS,12436500,8/15/1984,114000,A:R
USGS,12436500,8/16/1984,116000,A:R
USGS,12436500,8/17/1984,106000,A:R
USGS,12436500,8/18/1984,82200,A:R
USGS,12436500,8/19/1984,96400,A:R
USGS,12436500,8/20/1984,117000,A:R
USGS,12436500,8/21/1984,99400,A:R
USGS,12436500,8/22/1984,115000,A:R
USGS,12436500,8/23/1984,107000,A:R
USGS,12436500,8/24/1984,114000,A:R
USGS,12436500,8/25/1984,86600,A:R
USGS,12436500,8/26/1984,91600,A:R
USGS,12436500,8/27/1984,119000,A:R
USGS,12436500,8/28/1984,116000,A:R
USGS,12436500,8/29/1984,98500,A:R
USGS,12436500,8/30/1984,84200,A:R
USGS,12436500,8/31/1984,91600,A:R
USGS,12436500,9/1/1984,71100,A:R
USGS,12436500,9/2/1984,57600,A:R
USGS,12436500,9/3/1984,72400,A:R
USGS,12436500,9/4/1984,85700,A:R
USGS,12436500,9/5/1984,89000,A:R
USGS,12436500,9/6/1984,75000,A:R
USGS,12436500,9/7/1984,60000,A:R
USGS,12436500,9/8/1984,51100,A:R
USGS,12436500,9/9/1984,55400,A:R
USGS,12436500,9/10/1984,67900,A:R
USGS,12436500,9/11/1984,85500,A:R
USGS,12436500,9/12/1984,69300,A:R
USGS,12436500,9/13/1984,86100,A:R
USGS,12436500,9/14/1984,76900,A:R
USGS,12436500,9/15/1984,73700,A:R
USGS,12436500,9/16/1984,70000,A:R
USGS,12436500,9/17/1984,76100,A:R
USGS,12436500,9/18/1984,79700,A:R
USGS,12436500,9/19/1984,72700,A:R
USGS,12436500,9/20/1984,55700,A:R
USGS,12436500,9/21/1984,64700,A:R
USGS,12436500,9/22/1984,54400,A:R
USGS,12436500,9/23/1984,49100,A:R
USGS,12436500,9/24/1984,69800,A:R
USGS,12436500,9/25/1984,64600,A:R
USGS,12436500,9/26/1984,53500,A:R
USGS,12436500,9/27/1984,74300,A:R
USGS,12436500,9/28/1984,56500,A:R
USGS,12436500,9/29/1984,54200,A:R
USGS,12436500,9/30/1984,61800,A:R
USGS,12436500,10/1/1984,79200,A:R
USGS,12436500,10/2/1984,83600,A:R
USGS,12436500,10/3/1984,86000,A:R
USGS,12436500,10/4/1984,78200,A:R
USGS,12436500,10/5/1984,81600,A:R
USGS,12436500,10/6/1984,73000,A:R
USGS,12436500,10/7/1984,52800,A:R
USGS,12436500,10/8/1984,66400,A:R
USGS,12436500,10/9/1984,77100,A:R
USGS,12436500,10/10/1984,72500,A:R
USGS,12436500,10/11/1984,81300,A:R
USGS,12436500,10/12/1984,70100,A:R
USGS,12436500,10/13/1984,65400,A:R
USGS,12436500,10/14/1984,63900,A:R
USGS,12436500,10/15/1984,81300,A:R
USGS,12436500,10/16/1984,87200,A:R
USGS,12436500,10/17/1984,78700,A:R
USGS,12436500,10/18/1984,74400,A:R
USGS,12436500,10/19/1984,63500,A:R
USGS,12436500,10/20/1984,61400,A:R
USGS,12436500,10/21/1984,75700,A:R
USGS,12436500,10/22/1984,86300,A:R
USGS,12436500,10/23/1984,90600,A:R
USGS,12436500,10/24/1984,85200,A:R
USGS,12436500,10/25/1984,90700,A:R
USGS,12436500,10/26/1984,76900,A:R
USGS,12436500,10/27/1984,46800,A:R
USGS,12436500,10/28/1984,53800,A:R
USGS,12436500,10/29/1984,84000,A:R
USGS,12436500,10/30/1984,76200,A:R
USGS,12436500,10/31/1984,80100,A:R
USGS,12436500,11/1/1984,80100,A:R
USGS,12436500,11/2/1984,55900,A:R
USGS,12436500,11/3/1984,52400,A:R
USGS,12436500,11/4/1984,41600,A:R
USGS,12436500,11/5/1984,72200,A:R
USGS,12436500,11/6/1984,53300,A:R
USGS,12436500,11/7/1984,57200,A:R
USGS,12436500,11/8/1984,88600,A:R
USGS,12436500,11/9/1984,71000,A:R
USGS,12436500,11/10/1984,49500,A:R
USGS,12436500,11/11/1984,47900,A:R
USGS,12436500,11/12/1984,67100,A:R
USGS,12436500,11/13/1984,80300,A:R
USGS,12436500,11/14/1984,82100,A:R
USGS,12436500,11/15/1984,95800,A:R
USGS,12436500,11/16/1984,85700,A:R
USGS,12436500,11/17/1984,85400,A:R
USGS,12436500,11/18/1984,63000,A:R
USGS,12436500,11/19/1984,111000,A:R
USGS,12436500,11/20/1984,90900,A:R
USGS,12436500,11/21/1984,88600,A:R
USGS,12436500,11/22/1984,56100,A:R
USGS,12436500,11/23/1984,56100,A:R
USGS,12436500,11/24/1984,50300,A:R
USGS,12436500,11/25/1984,48100,A:R
USGS,12436500,11/26/1984,87500,A:R
USGS,12436500,11/27/1984,106000,A:R
USGS,12436500,11/28/1984,80400,A:R
USGS,12436500,11/29/1984,99500,A:R
USGS,12436500,11/30/1984,74500,A:R
USGS,12436500,12/1/1984,59600,A:R
USGS,12436500,12/2/1984,70100,A:R
USGS,12436500,12/3/1984,110000,A:R
USGS,12436500,12/4/1984,117000,A:R
USGS,12436500,12/5/1984,116000,A:R
USGS,12436500,12/6/1984,120000,A:R
USGS,12436500,12/7/1984,96700,A:R
USGS,12436500,12/8/1984,82600,A:R
USGS,12436500,12/9/1984,87200,A:R
USGS,12436500,12/10/1984,93400,A:R
USGS,12436500,12/11/1984,102000,A:R
USGS,12436500,12/12/1984,97800,A:R
USGS,12436500,12/13/1984,102000,A:R
USGS,12436500,12/14/1984,102000,A:R
USGS,12436500,12/15/1984,93000,A:R
USGS,12436500,12/16/1984,77500,A:R
USGS,12436500,12/17/1984,99400,A:R
USGS,12436500,12/18/1984,136000,A:R
USGS,12436500,12/19/1984,137000,A:R
USGS,12436500,12/20/1984,135000,A:R
USGS,12436500,12/21/1984,115000,A:R
USGS,12436500,12/22/1984,87200,A:R
USGS,12436500,12/23/1984,72300,A:R
USGS,12436500,12/24/1984,83400,A:R
USGS,12436500,12/25/1984,60000,A:R
USGS,12436500,12/26/1984,77900,A:R
USGS,12436500,12/27/1984,92900,A:R
USGS,12436500,12/28/1984,99000,A:R
USGS,12436500,12/29/1984,89300,A:R
USGS,12436500,12/30/1984,70800,A:R
USGS,12436500,12/31/1984,87700,A:R
USGS,12436500,1/1/1985,94500,A:R
USGS,12436500,1/2/1985,136000,A:R
USGS,12436500,1/3/1985,153000,A:R
USGS,12436500,1/4/1985,136000,A:R
USGS,12436500,1/5/1985,128000,A:R
USGS,12436500,1/6/1985,128000,A:R
USGS,12436500,1/7/1985,121000,A:R
USGS,12436500,1/8/1985,142000,A:R
USGS,12436500,1/9/1985,139000,A:R
USGS,12436500,1/10/1985,141000,A:R
USGS,12436500,1/11/1985,156000,A:R
USGS,12436500,1/12/1985,126000,A:R
USGS,12436500,1/13/1985,104000,A:R
USGS,12436500,1/14/1985,136000,A:R
USGS,12436500,1/15/1985,130000,A:R
USGS,12436500,1/16/1985,145000,A:R
USGS,12436500,1/17/1985,149000,A:R
USGS,12436500,1/18/1985,154000,A:R
USGS,12436500,1/19/1985,156000,A:R
USGS,12436500,1/20/1985,126000,A:R
USGS,12436500,1/21/1985,147000,A:R
USGS,12436500,1/22/1985,158000,A:R
USGS,12436500,1/23/1985,164000,A:R
USGS,12436500,1/24/1985,149000,A:R
USGS,12436500,1/25/1985,155000,A:R
USGS,12436500,1/26/1985,132000,A:R
USGS,12436500,1/27/1985,128000,A:R
USGS,12436500,1/28/1985,144000,A:R
USGS,12436500,1/29/1985,137000,A:R
USGS,12436500,1/30/1985,164000,A:R
USGS,12436500,1/31/1985,138000,A:R
USGS,12436500,2/1/1985,157000,A:R
USGS,12436500,2/2/1985,142000,A:R
USGS,12436500,2/3/1985,132000,A:R
USGS,12436500,2/4/1985,173000,A:R
USGS,12436500,2/5/1985,179000,A:R
USGS,12436500,2/6/1985,152000,A:R
USGS,12436500,2/7/1985,142000,A:R
USGS,12436500,2/8/1985,142000,A:R
USGS,12436500,2/9/1985,140000,A:R
USGS,12436500,2/10/1985,127000,A:R
USGS,12436500,2/11/1985,126000,A:R
USGS,12436500,2/12/1985,116000,A:R
USGS,12436500,2/13/1985,133000,A:R
USGS,12436500,2/14/1985,149000,A:R
USGS,12436500,2/15/1985,148000,A:R
USGS,12436500,2/16/1985,140000,A:R
USGS,12436500,2/17/1985,142000,A:R
USGS,12436500,2/18/1985,144000,A:R
USGS,12436500,2/19/1985,148000,A:R
USGS,12436500,2/20/1985,133000,A:R
USGS,12436500,2/21/1985,133000,A:R
USGS,12436500,2/22/1985,119000,A:R
USGS,12436500,2/23/1985,109000,A:R
USGS,12436500,2/24/1985,120000,A:R
USGS,12436500,2/25/1985,136000,A:R
USGS,12436500,2/26/1985,129000,A:R
USGS,12436500,2/27/1985,122000,A:R
USGS,12436500,2/28/1985,117000,A:R
USGS,12436500,3/1/1985,119000,A:R
USGS,12436500,3/2/1985,121000,A:R
USGS,12436500,3/3/1985,118000,A:R
USGS,12436500,3/4/1985,120000,A:R
USGS,12436500,3/5/1985,126000,A:R
USGS,12436500,3/6/1985,124000,A:R
USGS,12436500,3/7/1985,119000,A:R
USGS,12436500,3/8/1985,116000,A:R
USGS,12436500,3/9/1985,108000,A:R
USGS,12436500,3/10/1985,94500,A:R
USGS,12436500,3/11/1985,102000,A:R
USGS,12436500,3/12/1985,110000,A:R
USGS,12436500,3/13/1985,106000,A:R
USGS,12436500,3/14/1985,110000,A:R
USGS,12436500,3/15/1985,111000,A:R
USGS,12436500,3/16/1985,67000,A:R
USGS,12436500,3/17/1985,75400,A:R
USGS,12436500,3/18/1985,106000,A:R
USGS,12436500,3/19/1985,93900,A:R
USGS,12436500,3/20/1985,95600,A:R
USGS,12436500,3/21/1985,121000,A:R
USGS,12436500,3/22/1985,118000,A:R
USGS,12436500,3/23/1985,97900,A:R
USGS,12436500,3/24/1985,84700,A:R
USGS,12436500,3/25/1985,109000,A:R
USGS,12436500,3/26/1985,121000,A:R
USGS,12436500,3/27/1985,117000,A:R
USGS,12436500,3/28/1985,112000,A:R
USGS,12436500,3/29/1985,108000,A:R
USGS,12436500,3/30/1985,83200,A:R
USGS,12436500,3/31/1985,70600,A:R
USGS,12436500,4/1/1985,68000,A:R
USGS,12436500,4/2/1985,75400,A:R
USGS,12436500,4/3/1985,100000,A:R
USGS,12436500,4/4/1985,72100,A:R
USGS,12436500,4/5/1985,49900,A:R
USGS,12436500,4/6/1985,37000,A:R
USGS,12436500,4/7/1985,35600,A:R
USGS,12436500,4/8/1985,47700,A:R
USGS,12436500,4/9/1985,45900,A:R
USGS,12436500,4/10/1985,48300,A:R
USGS,12436500,4/11/1985,52800,A:R
USGS,12436500,4/12/1985,53400,A:R
USGS,12436500,4/13/1985,53200,A:R
USGS,12436500,4/14/1985,55100,A:R
USGS,12436500,4/15/1985,115000,A:R
USGS,12436500,4/16/1985,103000,A:R
USGS,12436500,4/17/1985,108000,A:R
USGS,12436500,4/18/1985,102000,A:R
USGS,12436500,4/19/1985,103000,A:R
USGS,12436500,4/20/1985,93200,A:R
USGS,12436500,4/21/1985,78000,A:R
USGS,12436500,4/22/1985,126000,A:R
USGS,12436500,4/23/1985,123000,A:R
USGS,12436500,4/24/1985,119000,A:R
USGS,12436500,4/25/1985,103000,A:R
USGS,12436500,4/26/1985,111000,A:R
USGS,12436500,4/27/1985,106000,A:R
USGS,12436500,4/28/1985,115000,A:R
USGS,12436500,4/29/1985,107000,A:R
USGS,12436500,4/30/1985,110000,A:R
USGS,12436500,5/1/1985,119000,A:R
USGS,12436500,5/2/1985,118000,A:R
USGS,12436500,5/3/1985,119000,A:R
USGS,12436500,5/4/1985,120000,A:R
USGS,12436500,5/5/1985,124000,A:R
USGS,12436500,5/6/1985,135000,A:R
USGS,12436500,5/7/1985,139000,A:R
USGS,12436500,5/8/1985,139000,A:R
USGS,12436500,5/9/1985,133000,A:R
USGS,12436500,5/10/1985,148000,A:R
USGS,12436500,5/11/1985,134000,A:R
USGS,12436500,5/12/1985,120000,A:R
USGS,12436500,5/13/1985,144000,A:R
USGS,12436500,5/14/1985,130000,A:R
USGS,12436500,5/15/1985,134000,A:R
USGS,12436500,5/16/1985,102000,A:R
USGS,12436500,5/17/1985,106000,A:R
USGS,12436500,5/18/1985,87200,A:R
USGS,12436500,5/19/1985,83300,A:R
USGS,12436500,5/20/1985,99500,A:R
USGS,12436500,5/21/1985,97800,A:R
USGS,12436500,5/22/1985,98200,A:R
USGS,12436500,5/23/1985,97900,A:R
USGS,12436500,5/24/1985,84800,A:R
USGS,12436500,5/25/1985,65100,A:R
USGS,12436500,5/26/1985,59400,A:R
USGS,12436500,5/27/1985,74100,A:R
USGS,12436500,5/28/1985,106000,A:R
USGS,12436500,5/29/1985,112000,A:R
USGS,12436500,5/30/1985,101000,A:R
USGS,12436500,5/31/1985,103000,A:R
USGS,12436500,6/1/1985,63300,A:R
USGS,12436500,6/2/1985,52800,A:R
USGS,12436500,6/3/1985,78000,A:R
USGS,12436500,6/4/1985,86200,A:R
USGS,12436500,6/5/1985,104000,A:R
USGS,12436500,6/6/1985,76600,A:R
USGS,12436500,6/7/1985,68800,A:R
USGS,12436500,6/8/1985,39800,A:R
USGS,12436500,6/9/1985,46900,A:R
USGS,12436500,6/10/1985,71500,A:R
USGS,12436500,6/11/1985,75400,A:R
USGS,12436500,6/12/1985,82400,A:R
USGS,12436500,6/13/1985,87700,A:R
USGS,12436500,6/14/1985,94100,A:R
USGS,12436500,6/15/1985,81600,A:R
USGS,12436500,6/16/1985,68300,A:R
USGS,12436500,6/17/1985,114000,A:R
USGS,12436500,6/18/1985,121000,A:R
USGS,12436500,6/19/1985,117000,A:R
USGS,12436500,6/20/1985,113000,A:R
USGS,12436500,6/21/1985,84200,A:R
USGS,12436500,6/22/1985,77200,A:R
USGS,12436500,6/23/1985,64500,A:R
USGS,12436500,6/24/1985,91400,A:R
USGS,12436500,6/25/1985,104000,A:R
USGS,12436500,6/26/1985,96500,A:R
USGS,12436500,6/27/1985,99800,A:R
USGS,12436500,6/28/1985,109000,A:R
USGS,12436500,6/29/1985,96000,A:R
USGS,12436500,6/30/1985,81900,A:R
USGS,12436500,7/1/1985,117000,A:R
USGS,12436500,7/2/1985,102000,A:R
USGS,12436500,7/3/1985,80000,A:R
USGS,12436500,7/4/1985,63100,A:R
USGS,12436500,7/5/1985,62900,A:R
USGS,12436500,7/6/1985,73300,A:R
USGS,12436500,7/7/1985,73100,A:R
USGS,12436500,7/8/1985,78300,A:R
USGS,12436500,7/9/1985,78000,A:R
USGS,12436500,7/10/1985,68900,A:R
USGS,12436500,7/11/1985,64600,A:R
USGS,12436500,7/12/1985,62900,A:R
USGS,12436500,7/13/1985,46800,A:R
USGS,12436500,7/14/1985,52600,A:R
USGS,12436500,7/15/1985,88600,A:R
USGS,12436500,7/16/1985,103000,A:R
USGS,12436500,7/17/1985,81100,A:R
USGS,12436500,7/18/1985,66200,A:R
USGS,12436500,7/19/1985,63600,A:R
USGS,12436500,7/20/1985,60400,A:R
USGS,12436500,7/21/1985,63400,A:R
USGS,12436500,7/22/1985,83700,A:R
USGS,12436500,7/23/1985,87700,A:R
USGS,12436500,7/24/1985,76300,A:R
USGS,12436500,7/25/1985,69900,A:R
USGS,12436500,7/26/1985,62100,A:R
USGS,12436500,7/27/1985,52800,A:R
USGS,12436500,7/28/1985,42600,A:R
USGS,12436500,7/29/1985,65600,A:R
USGS,12436500,7/30/1985,53900,A:R
USGS,12436500,7/31/1985,51900,A:R
USGS,12436500,8/1/1985,55400,A:R
USGS,12436500,8/2/1985,48600,A:R
USGS,12436500,8/3/1985,32600,A:R
USGS,12436500,8/4/1985,35600,A:R
USGS,12436500,8/5/1985,60200,A:R
USGS,12436500,8/6/1985,77600,A:R
USGS,12436500,8/7/1985,82300,A:R
USGS,12436500,8/8/1985,74000,A:R
USGS,12436500,8/9/1985,68500,A:R
USGS,12436500,8/10/1985,61300,A:R
USGS,12436500,8/11/1985,46600,A:R
USGS,12436500,8/12/1985,66200,A:R
USGS,12436500,8/13/1985,88100,A:R
USGS,12436500,8/14/1985,79400,A:R
USGS,12436500,8/15/1985,67500,A:R
USGS,12436500,8/16/1985,73100,A:R
USGS,12436500,8/17/1985,58700,A:R
USGS,12436500,8/18/1985,62100,A:R
USGS,12436500,8/19/1985,59400,A:R
USGS,12436500,8/20/1985,65900,A:R
USGS,12436500,8/21/1985,62800,A:R
USGS,12436500,8/22/1985,61300,A:R
USGS,12436500,8/23/1985,60400,A:R
USGS,12436500,8/24/1985,56500,A:R
USGS,12436500,8/25/1985,53600,A:R
USGS,12436500,8/26/1985,85900,A:R
USGS,12436500,8/27/1985,60700,A:R
USGS,12436500,8/28/1985,62500,A:R
USGS,12436500,8/29/1985,70800,A:R
USGS,12436500,8/30/1985,62400,A:R
USGS,12436500,8/31/1985,42200,A:R
USGS,12436500,9/1/1985,50000,A:R
USGS,12436500,9/2/1985,59300,A:R
USGS,12436500,9/3/1985,78700,A:R
USGS,12436500,9/4/1985,63600,A:R
USGS,12436500,9/5/1985,62700,A:R
USGS,12436500,9/6/1985,55700,A:R
USGS,12436500,9/7/1985,36600,A:R
USGS,12436500,9/8/1985,37400,A:R
USGS,12436500,9/9/1985,62000,A:R
USGS,12436500,9/10/1985,46500,A:R
USGS,12436500,9/11/1985,50700,A:R
USGS,12436500,9/12/1985,58600,A:R
USGS,12436500,9/13/1985,48500,A:R
USGS,12436500,9/14/1985,35800,A:R
USGS,12436500,9/15/1985,35300,A:R
USGS,12436500,9/16/1985,64400,A:R
USGS,12436500,9/17/1985,55400,A:R
USGS,12436500,9/18/1985,60400,A:R
USGS,12436500,9/19/1985,52000,A:R
USGS,12436500,9/20/1985,58500,A:R
USGS,12436500,9/21/1985,50900,A:R
USGS,12436500,9/22/1985,56600,A:R
USGS,12436500,9/23/1985,81000,A:R
USGS,12436500,9/24/1985,86500,A:R
USGS,12436500,9/25/1985,87600,A:R
USGS,12436500,9/26/1985,89400,A:R
USGS,12436500,9/27/1985,85000,A:R
USGS,12436500,9/28/1985,77300,A:R
USGS,12436500,9/29/1985,76400,A:R
USGS,12436500,9/30/1985,96600,A:R
USGS,12436500,10/1/1985,92800,A:R
USGS,12436500,10/2/1985,78900,A:R
USGS,12436500,10/3/1985,94000,A:R
USGS,12436500,10/4/1985,95500,A:R
USGS,12436500,10/5/1985,68600,A:R
USGS,12436500,10/6/1985,70900,A:R
USGS,12436500,10/7/1985,94100,A:R
USGS,12436500,10/8/1985,110000,A:R
USGS,12436500,10/9/1985,106000,A:R
USGS,12436500,10/10/1985,83400,A:R
USGS,12436500,10/11/1985,78300,A:R
USGS,12436500,10/12/1985,54700,A:R
USGS,12436500,10/13/1985,60500,A:R
USGS,12436500,10/14/1985,91100,A:R
USGS,12436500,10/15/1985,76300,A:R
USGS,12436500,10/16/1985,69700,A:R
USGS,12436500,10/17/1985,78400,A:R
USGS,12436500,10/18/1985,72900,A:R
USGS,12436500,10/19/1985,66300,A:R
USGS,12436500,10/20/1985,54100,A:R
USGS,12436500,10/21/1985,85300,A:R
USGS,12436500,10/22/1985,90900,A:R
USGS,12436500,10/23/1985,98700,A:R
USGS,12436500,10/24/1985,85100,A:R
USGS,12436500,10/25/1985,83100,A:R
USGS,12436500,10/26/1985,62200,A:R
USGS,12436500,10/27/1985,67400,A:R
USGS,12436500,10/28/1985,101000,A:R
USGS,12436500,10/29/1985,102000,A:R
USGS,12436500,10/30/1985,92800,A:R
USGS,12436500,10/31/1985,83300,A:R
USGS,12436500,11/1/1985,69900,A:R
USGS,12436500,11/2/1985,53600,A:R
USGS,12436500,11/3/1985,50700,A:R
USGS,12436500,11/4/1985,89300,A:R
USGS,12436500,11/5/1985,94900,A:R
USGS,12436500,11/6/1985,91800,A:R
USGS,12436500,11/7/1985,83700,A:R
USGS,12436500,11/8/1985,92100,A:R
USGS,12436500,11/9/1985,89200,A:R
USGS,12436500,11/10/1985,102000,A:R
USGS,12436500,11/11/1985,110000,A:R
USGS,12436500,11/12/1985,112000,A:R
USGS,12436500,11/13/1985,107000,A:R
USGS,12436500,11/14/1985,108000,A:R
USGS,12436500,11/15/1985,94700,A:R
USGS,12436500,11/16/1985,95000,A:R
USGS,12436500,11/17/1985,102000,A:R
USGS,12436500,11/18/1985,105000,A:R
USGS,12436500,11/19/1985,120000,A:R
USGS,12436500,11/20/1985,116000,A:R
USGS,12436500,11/21/1985,138000,A:R
USGS,12436500,11/22/1985,140000,A:R
USGS,12436500,11/23/1985,135000,A:R
USGS,12436500,11/24/1985,128000,A:R
USGS,12436500,11/25/1985,155000,A:R
USGS,12436500,11/26/1985,137000,A:R
USGS,12436500,11/27/1985,148000,A:R
USGS,12436500,11/28/1985,109000,A:R
USGS,12436500,11/29/1985,122000,A:R
USGS,12436500,11/30/1985,131000,A:R
USGS,12436500,12/1/1985,132000,A:R
USGS,12436500,12/2/1985,143000,A:R
USGS,12436500,12/3/1985,121000,A:R
USGS,12436500,12/4/1985,125000,A:R
USGS,12436500,12/5/1985,126000,A:R
USGS,12436500,12/6/1985,124000,A:R
USGS,12436500,12/7/1985,141000,A:R
USGS,12436500,12/8/1985,116000,A:R
USGS,12436500,12/9/1985,144000,A:R
USGS,12436500,12/10/1985,132000,A:R
USGS,12436500,12/11/1985,147000,A:R
USGS,12436500,12/12/1985,142000,A:R
USGS,12436500,12/13/1985,138000,A:R
USGS,12436500,12/14/1985,144000,A:R
USGS,12436500,12/15/1985,124000,A:R
USGS,12436500,12/16/1985,137000,A:R
USGS,12436500,12/17/1985,150000,A:R
USGS,12436500,12/18/1985,137000,A:R
USGS,12436500,12/19/1985,149000,A:R
USGS,12436500,12/20/1985,121000,A:R
USGS,12436500,12/21/1985,88100,A:R
USGS,12436500,12/22/1985,81700,A:R
USGS,12436500,12/23/1985,113000,A:R
USGS,12436500,12/24/1985,91900,A:R
USGS,12436500,12/25/1985,74400,A:R
USGS,12436500,12/26/1985,121000,A:R
USGS,12436500,12/27/1985,97000,A:R
USGS,12436500,12/28/1985,110000,A:R
USGS,12436500,12/29/1985,88200,A:R
USGS,12436500,12/30/1985,95000,A:R
USGS,12436500,12/31/1985,86400,A:R
USGS,12436500,1/1/1986,62300,A:R
USGS,12436500,1/2/1986,91800,A:R
USGS,12436500,1/3/1986,77100,A:R
USGS,12436500,1/4/1986,81900,A:R
USGS,12436500,1/5/1986,74100,A:R
USGS,12436500,1/6/1986,79100,A:R
USGS,12436500,1/7/1986,85800,A:R
USGS,12436500,1/8/1986,84900,A:R
USGS,12436500,1/9/1986,78100,A:R
USGS,12436500,1/10/1986,87300,A:R
USGS,12436500,1/11/1986,71800,A:R
USGS,12436500,1/12/1986,79000,A:R
USGS,12436500,1/13/1986,103000,A:R
USGS,12436500,1/14/1986,89900,A:R
USGS,12436500,1/15/1986,90600,A:R
USGS,12436500,1/16/1986,82500,A:R
USGS,12436500,1/17/1986,92600,A:R
USGS,12436500,1/18/1986,51900,A:R
USGS,12436500,1/19/1986,35200,A:R
USGS,12436500,1/20/1986,64100,A:R
USGS,12436500,1/21/1986,81400,A:R
USGS,12436500,1/22/1986,90400,A:R
USGS,12436500,1/23/1986,78700,A:R
USGS,12436500,1/24/1986,84300,A:R
USGS,12436500,1/25/1986,71900,A:R
USGS,12436500,1/26/1986,59300,A:R
USGS,12436500,1/27/1986,88500,A:R
USGS,12436500,1/28/1986,89300,A:R
USGS,12436500,1/29/1986,85400,A:R
USGS,12436500,1/30/1986,65600,A:R
USGS,12436500,1/31/1986,49900,A:R
USGS,12436500,2/1/1986,56500,A:R
USGS,12436500,2/2/1986,71300,A:R
USGS,12436500,2/3/1986,85000,A:R
USGS,12436500,2/4/1986,87300,A:R
USGS,12436500,2/5/1986,100000,A:R
USGS,12436500,2/6/1986,100000,A:R
USGS,12436500,2/7/1986,103000,A:R
USGS,12436500,2/8/1986,100000,A:R
USGS,12436500,2/9/1986,126000,A:R
USGS,12436500,2/10/1986,128000,A:R
USGS,12436500,2/11/1986,128000,A:R
USGS,12436500,2/12/1986,122000,A:R
USGS,12436500,2/13/1986,131000,A:R
USGS,12436500,2/14/1986,133000,A:R
USGS,12436500,2/15/1986,99800,A:R
USGS,12436500,2/16/1986,80100,A:R
USGS,12436500,2/17/1986,92800,A:R
USGS,12436500,2/18/1986,90600,A:R
USGS,12436500,2/19/1986,93700,A:R
USGS,12436500,2/20/1986,95400,A:R
USGS,12436500,2/21/1986,86400,A:R
USGS,12436500,2/22/1986,68000,A:R
USGS,12436500,2/23/1986,43100,A:R
USGS,12436500,2/24/1986,54700,A:R
USGS,12436500,2/25/1986,60000,A:R
USGS,12436500,2/26/1986,81000,A:R
USGS,12436500,2/27/1986,85200,A:R
USGS,12436500,2/28/1986,98600,A:R
USGS,12436500,3/1/1986,92700,A:R
USGS,12436500,3/2/1986,96900,A:R
USGS,12436500,3/3/1986,103000,A:R
USGS,12436500,3/4/1986,89300,A:R
USGS,12436500,3/5/1986,94900,A:R
USGS,12436500,3/6/1986,95100,A:R
USGS,12436500,3/7/1986,102000,A:R
USGS,12436500,3/8/1986,79400,A:R
USGS,12436500,3/9/1986,76200,A:R
USGS,12436500,3/10/1986,101000,A:R
USGS,12436500,3/11/1986,98600,A:R
USGS,12436500,3/12/1986,112000,A:R
USGS,12436500,3/13/1986,108000,A:R
USGS,12436500,3/14/1986,118000,A:R
USGS,12436500,3/15/1986,111000,A:R
USGS,12436500,3/16/1986,100000,A:R
USGS,12436500,3/17/1986,138000,A:R
USGS,12436500,3/18/1986,144000,A:R
USGS,12436500,3/19/1986,100000,A:R
USGS,12436500,3/20/1986,110000,A:R
USGS,12436500,3/21/1986,118000,A:R
